algoritmo,n_caracteres,tasa_error,repeticion,bits_datos,bits_trama,bits_volteados,resultado
hamming,4,0.01,64,32,48,0,exito
hamming,4,0.01,65,32,48,1,exito
hamming,4,0.01,66,32,48,0,exito
hamming,4,0.01,67,32,48,0,exito
hamming,4,0.01,68,32,48,1,exito
hamming,4,0.01,69,32,48,0,exito
hamming,4,0.01,70,32,48,0,exito
hamming,4,0.01,71,32,48,0,exito
hamming,4,0.01,72,32,48,0,exito
hamming,4,0.01,73,32,48,0,exito
hamming,4,0.01,74,32,48,1,exito
hamming,4,0.01,75,32,48,0,exito
hamming,4,0.01,76,32,48,0,exito
hamming,4,0.01,77,32,48,0,exito
hamming,4,0.01,78,32,48,2,exito
hamming,4,0.01,79,32,48,0,exito
hamming,4,0.01,80,32,48,0,exito
hamming,4,0.01,81,32,48,1,exito
hamming,4,0.01,82,32,48,0,exito
hamming,4,0.01,83,32,48,1,exito
hamming,4,0.01,84,32,48,0,exito
hamming,4,0.01,85,32,48,0,exito
hamming,4,0.01,86,32,48,0,exito
hamming,4,0.01,87,32,48,0,exito
hamming,4,0.01,88,32,48,1,exito
hamming,4,0.01,89,32,48,1,exito
hamming,4,0.01,90,32,48,0,exito
hamming,4,0.01,91,32,48,0,exito
hamming,4,0.01,92,32,48,0,exito
hamming,4,0.01,93,32,48,0,exito
hamming,4,0.01,94,32,48,1,exito
hamming,4,0.01,95,32,48,2,exito
hamming,4,0.01,96,32,48,0,exito
hamming,4,0.01,97,32,48,0,exito
hamming,4,0.01,98,32,48,1,exito
hamming,4,0.01,99,32,48,1,exito
hamming,4,0.01,100,32,48,0,exito
hamming,4,0.01,101,32,48,1,exito
hamming,4,0.01,102,32,48,0,exito
hamming,4,0.01,103,32,48,0,exito
hamming,4,0.01,104,32,48,1,exito
hamming,4,0.01,105,32,48,0,exito
hamming,4,0.01,106,32,48,0,exito
hamming,4,0.01,107,32,48,0,exito
hamming,4,0.01,108,32,48,0,exito
hamming,4,0.01,109,32,48,0,exito
hamming,4,0.01,110,32,48,0,exito
hamming,4,0.01,111,32,48,1,exito
hamming,4,0.01,112,32,48,1,exito
hamming,4,0.01,113,32,48,0,exito
hamming,4,0.01,114,32,48,0,exito
hamming,4,0.01,115,32,48,0,exito
hamming,4,0.01,116,32,48,1,exito
hamming,4,0.01,117,32,48,0,exito
hamming,4,0.01,118,32,48,1,exito
hamming,4,0.01,119,32,48,2,exito
hamming,4,0.01,120,32,48,0,exito
hamming,4,0.01,121,32,48,1,exito
hamming,4,0.01,122,32,48,0,exito
hamming,4,0.01,123,32,48,1,exito
hamming,4,0.01,124,32,48,2,exito
hamming,4,0.01,125,32,48,1,exito
hamming,4,0.01,126,32,48,0,exito
hamming,4,0.01,127,32,48,0,exito
hamming,4,0.01,128,32,48,0,exito
hamming,4,0.01,129,32,48,0,exito
hamming,4,0.01,130,32,48,1,exito
hamming,4,0.01,131,32,48,0,exito
hamming,4,0.01,132,32,48,1,exito
hamming,4,0.01,133,32,48,2,exito
hamming,4,0.01,134,32,48,0,exito
hamming,4,0.01,135,32,48,2,exito
hamming,4,0.01,136,32,48,0,exito
hamming,4,0.01,137,32,48,2,exito
hamming,4,0.01,138,32,48,1,exito
hamming,4,0.01,139,32,48,2,exito
hamming,4,0.01,140,32,48,0,exito
hamming,4,0.01,141,32,48,0,exito
hamming,4,0.01,142,32,48,0,exito
hamming,4,0.01,143,32,48,1,exito
hamming,4,0.01,144,32,48,1,exito
hamming,4,0.01,145,32,48,1,exito
hamming,4,0.01,146,32,48,1,exito
hamming,4,0.01,147,32,48,0,exito
hamming,4,0.01,148,32,48,1,exito
hamming,4,0.01,149,32,48,0,exito
hamming,4,0.01,150,32,48,1,exito
hamming,4,0.01,151,32,48,1,exito
hamming,4,0.01,152,32,48,0,exito
hamming,4,0.01,153,32,48,0,exito
hamming,4,0.01,154,32,48,1,exito
hamming,4,0.01,155,32,48,0,exito
hamming,4,0.01,156,32,48,1,exito
hamming,4,0.01,157,32,48,0,exito
hamming,4,0.01,158,32,48,0,exito
hamming,4,0.01,159,32,48,0,exito
hamming,4,0.01,160,32,48,0,exito
hamming,4,0.01,161,32,48,0,exito
hamming,4,0.01,162,32,48,2,no_detectado
hamming,4,0.01,163,32,48,0,exito
hamming,4,0.01,164,32,48,0,exito
hamming,4,0.01,165,32,48,1,exito
hamming,4,0.01,166,32,48,0,exito
hamming,4,0.01,167,32,48,1,exito
hamming,4,0.01,168,32,48,1,exito
hamming,4,0.01,169,32,48,1,exito
hamming,4,0.01,170,32,48,1,exito
hamming,4,0.01,171,32,48,0,exito
hamming,4,0.01,172,32,48,0,exito
hamming,4,0.01,173,32,48,1,exito
hamming,4,0.01,174,32,48,0,exito
hamming,4,0.01,175,32,48,0,exito
hamming,4,0.01,176,32,48,0,exito
hamming,4,0.01,177,32,48,1,exito
hamming,4,0.01,178,32,48,0,exito
hamming,4,0.01,179,32,48,1,exito
hamming,4,0.01,180,32,48,0,exito
hamming,4,0.01,181,32,48,0,exito
hamming,4,0.01,182,32,48,0,exito
hamming,4,0.01,183,32,48,0,exito
hamming,4,0.01,184,32,48,1,exito
hamming,4,0.01,185,32,48,2,exito
hamming,4,0.01,186,32,48,1,exito
hamming,4,0.01,187,32,48,1,exito
hamming,4,0.01,188,32,48,1,exito
hamming,4,0.01,189,32,48,0,exito
hamming,4,0.01,190,32,48,3,no_detectado
hamming,4,0.01,191,32,48,0,exito
hamming,4,0.01,192,32,48,0,exito
hamming,4,0.01,193,32,48,0,exito
hamming,4,0.01,194,32,48,0,exito
hamming,4,0.01,195,32,48,0,exito
hamming,4,0.01,196,32,48,2,exito
hamming,4,0.01,197,32,48,0,exito
hamming,4,0.01,198,32,48,0,exito
hamming,4,0.01,199,32,48,1,exito
hamming,4,0.02,0,32,48,3,exito
hamming,4,0.02,1,32,48,0,exito
hamming,4,0.02,2,32,48,1,exito
hamming,4,0.02,3,32,48,4,no_detectado
hamming,4,0.02,4,32,48,1,exito
hamming,4,0.02,5,32,48,1,exito
hamming,4,0.02,6,32,48,1,exito
hamming,4,0.02,7,32,48,3,no_detectado
hamming,4,0.02,8,32,48,0,exito
hamming,4,0.02,9,32,48,2,exito
hamming,4,0.02,10,32,48,2,exito
hamming,4,0.02,11,32,48,1,exito
hamming,4,0.02,12,32,48,0,exito
hamming,4,0.02,13,32,48,0,exito
hamming,4,0.02,14,32,48,0,exito
hamming,4,0.02,15,32,48,0,exito
hamming,4,0.02,16,32,48,1,exito
hamming,4,0.02,17,32,48,0,exito
hamming,4,0.02,18,32,48,1,exito
hamming,4,0.02,19,32,48,0,exito
hamming,4,0.02,20,32,48,3,no_detectado
hamming,4,0.02,21,32,48,2,exito
hamming,4,0.02,22,32,48,2,exito
hamming,4,0.02,23,32,48,1,exito
hamming,4,0.02,24,32,48,4,no_detectado
hamming,4,0.02,25,32,48,2,no_detectado
hamming,4,0.02,26,32,48,1,exito
hamming,4,0.02,27,32,48,0,exito
hamming,4,0.02,28,32,48,0,exito
hamming,4,0.02,29,32,48,1,exito
hamming,4,0.02,30,32,48,0,exito
hamming,4,0.02,31,32,48,1,exito
hamming,4,0.02,32,32,48,1,exito
hamming,4,0.02,33,32,48,0,exito
hamming,4,0.02,34,32,48,1,exito
hamming,4,0.02,35,32,48,2,exito
hamming,4,0.02,36,32,48,1,exito
hamming,4,0.02,37,32,48,1,exito
hamming,4,0.02,38,32,48,1,exito
hamming,4,0.02,39,32,48,1,exito
hamming,4,0.02,40,32,48,1,exito
hamming,4,0.02,41,32,48,0,exito
hamming,4,0.02,42,32,48,2,exito
hamming,4,0.02,43,32,48,3,no_detectado
hamming,4,0.02,44,32,48,0,exito
hamming,4,0.02,45,32,48,2,exito
hamming,4,0.02,46,32,48,2,exito
hamming,4,0.02,47,32,48,1,exito
hamming,4,0.02,48,32,48,2,exito
hamming,4,0.02,49,32,48,2,no_detectado
hamming,4,0.02,50,32,48,0,exito
hamming,4,0.02,51,32,48,2,exito
hamming,4,0.02,52,32,48,1,exito
hamming,4,0.02,53,32,48,1,exito
hamming,4,0.02,54,32,48,0,exito
hamming,4,0.02,55,32,48,0,exito
hamming,4,0.02,56,32,48,1,exito
hamming,4,0.02,57,32,48,0,exito
hamming,4,0.02,58,32,48,0,exito
hamming,4,0.02,59,32,48,2,exito
hamming,4,0.02,60,32,48,0,exito
hamming,4,0.02,61,32,48,0,exito
hamming,4,0.02,62,32,48,0,exito
hamming,4,0.02,63,32,48,2,exito
hamming,4,0.02,64,32,48,0,exito
hamming,4,0.02,65,32,48,0,exito
hamming,4,0.02,66,32,48,1,exito
hamming,4,0.02,67,32,48,1,exito
hamming,4,0.02,68,32,48,3,detectado
hamming,4,0.02,69,32,48,1,exito
hamming,4,0.02,70,32,48,4,no_detectado
hamming,4,0.02,71,32,48,1,exito
hamming,4,0.02,72,32,48,1,exito
hamming,4,0.02,73,32,48,2,exito
hamming,4,0.02,74,32,48,1,exito
hamming,4,0.02,75,32,48,1,exito
hamming,4,0.02,76,32,48,0,exito
hamming,4,0.02,77,32,48,0,exito
hamming,4,0.02,78,32,48,1,exito
hamming,4,0.02,79,32,48,2,detectado
hamming,4,0.02,80,32,48,1,exito
hamming,4,0.02,81,32,48,1,exito
hamming,4,0.02,82,32,48,0,exito
hamming,4,0.02,83,32,48,0,exito
hamming,4,0.02,84,32,48,0,exito
hamming,4,0.02,85,32,48,1,exito
hamming,4,0.02,86,32,48,2,exito
hamming,4,0.02,87,32,48,1,exito
hamming,4,0.02,88,32,48,1,exito
hamming,4,0.02,89,32,48,0,exito
hamming,4,0.02,90,32,48,0,exito
hamming,4,0.02,91,32,48,0,exito
hamming,4,0.02,92,32,48,0,exito
hamming,4,0.02,93,32,48,1,exito
hamming,4,0.02,94,32,48,1,exito
hamming,4,0.02,95,32,48,1,exito
hamming,4,0.02,96,32,48,0,exito
hamming,4,0.02,97,32,48,5,no_detectado
hamming,4,0.02,98,32,48,2,no_detectado
hamming,4,0.02,99,32,48,2,exito
hamming,4,0.02,100,32,48,0,exito
hamming,4,0.02,101,32,48,0,exito
hamming,4,0.02,102,32,48,1,exito
hamming,4,0.02,103,32,48,0,exito
hamming,4,0.02,104,32,48,0,exito
hamming,4,0.02,105,32,48,2,no_detectado
hamming,4,0.02,106,32,48,0,exito
hamming,4,0.02,107,32,48,3,no_detectado
hamming,4,0.02,108,32,48,1,exito
hamming,4,0.02,109,32,48,0,exito
hamming,4,0.02,110,32,48,0,exito
hamming,4,0.02,111,32,48,1,exito
hamming,4,0.02,112,32,48,1,exito
hamming,4,0.02,113,32,48,0,exito
hamming,4,0.02,114,32,48,0,exito
hamming,4,0.02,115,32,48,2,detectado
hamming,4,0.02,116,32,48,1,exito
hamming,4,0.02,117,32,48,1,exito
hamming,4,0.02,118,32,48,1,exito
hamming,4,0.02,119,32,48,4,no_detectado
hamming,4,0.02,120,32,48,0,exito
hamming,4,0.02,121,32,48,2,exito
hamming,4,0.02,122,32,48,2,exito
hamming,4,0.02,123,32,48,2,exito
hamming,4,0.02,124,32,48,2,exito
hamming,4,0.02,125,32,48,1,exito
hamming,4,0.02,126,32,48,1,exito
hamming,4,0.02,127,32,48,0,exito
hamming,4,0.02,128,32,48,1,exito
hamming,4,0.02,129,32,48,0,exito
hamming,4,0.02,130,32,48,1,exito
hamming,4,0.02,131,32,48,1,exito
hamming,4,0.02,132,32,48,2,no_detectado
hamming,4,0.02,133,32,48,0,exito
hamming,4,0.02,134,32,48,1,exito
hamming,4,0.02,135,32,48,1,exito
hamming,4,0.02,136,32,48,0,exito
hamming,4,0.02,137,32,48,1,exito
hamming,4,0.02,138,32,48,0,exito
hamming,4,0.02,139,32,48,0,exito
hamming,4,0.02,140,32,48,2,exito
hamming,4,0.02,141,32,48,0,exito
hamming,4,0.02,142,32,48,1,exito
hamming,4,0.02,143,32,48,0,exito
hamming,4,0.02,144,32,48,0,exito
hamming,4,0.02,145,32,48,1,exito
hamming,4,0.02,146,32,48,0,exito
hamming,4,0.02,147,32,48,2,exito
hamming,4,0.02,148,32,48,2,exito
hamming,4,0.02,149,32,48,1,exito
hamming,4,0.02,150,32,48,1,exito
hamming,4,0.02,151,32,48,1,exito
hamming,4,0.02,152,32,48,0,exito
hamming,4,0.02,153,32,48,1,exito
hamming,4,0.02,154,32,48,0,exito
hamming,4,0.02,155,32,48,1,exito
hamming,4,0.02,156,32,48,1,exito
hamming,4,0.02,157,32,48,3,exito
hamming,4,0.02,158,32,48,1,exito
hamming,4,0.02,159,32,48,1,exito
hamming,4,0.02,160,32,48,0,exito
hamming,4,0.02,161,32,48,3,exito
hamming,4,0.02,162,32,48,0,exito
hamming,4,0.02,163,32,48,2,no_detectado
hamming,4,0.02,164,32,48,3,no_detectado
hamming,4,0.02,165,32,48,1,exito
hamming,4,0.02,166,32,48,1,exito
hamming,4,0.02,167,32,48,2,exito
hamming,4,0.02,168,32,48,1,exito
hamming,4,0.02,169,32,48,0,exito
hamming,4,0.02,170,32,48,1,exito
hamming,4,0.02,171,32,48,0,exito
hamming,4,0.02,172,32,48,1,exito
hamming,4,0.02,173,32,48,3,detectado
hamming,4,0.02,174,32,48,0,exito
hamming,4,0.02,175,32,48,2,exito
hamming,4,0.02,176,32,48,1,exito
hamming,4,0.02,177,32,48,0,exito
hamming,4,0.02,178,32,48,1,exito
hamming,4,0.02,179,32,48,0,exito
hamming,4,0.02,180,32,48,2,exito
hamming,4,0.02,181,32,48,0,exito
hamming,4,0.02,182,32,48,0,exito
hamming,4,0.02,183,32,48,1,exito
hamming,4,0.02,184,32,48,0,exito
hamming,4,0.02,185,32,48,0,exito
hamming,4,0.02,186,32,48,0,exito
hamming,4,0.02,187,32,48,2,no_detectado
hamming,4,0.02,188,32,48,0,exito
hamming,4,0.02,189,32,48,1,exito
hamming,4,0.02,190,32,48,1,exito
hamming,4,0.02,191,32,48,1,exito
hamming,4,0.02,192,32,48,0,exito
hamming,4,0.02,193,32,48,3,no_detectado
hamming,4,0.02,194,32,48,1,exito
hamming,4,0.02,195,32,48,2,detectado
hamming,4,0.02,196,32,48,0,exito
hamming,4,0.02,197,32,48,1,exito
hamming,4,0.02,198,32,48,3,no_detectado
hamming,4,0.02,199,32,48,1,exito
hamming,4,0.05,0,32,48,1,exito
hamming,4,0.05,1,32,48,0,exito
hamming,4,0.05,2,32,48,0,exito
hamming,4,0.05,3,32,48,1,exito
hamming,4,0.05,4,32,48,3,exito
hamming,4,0.05,5,32,48,2,exito
hamming,4,0.05,6,32,48,3,exito
hamming,4,0.05,7,32,48,1,exito
hamming,4,0.05,8,32,48,2,exito
hamming,4,0.05,9,32,48,2,exito
hamming,4,0.05,10,32,48,1,exito
hamming,4,0.05,11,32,48,1,exito
hamming,4,0.05,12,32,48,3,no_detectado
hamming,4,0.05,13,32,48,3,no_detectado
hamming,4,0.05,14,32,48,5,detectado
hamming,4,0.05,15,32,48,1,exito
hamming,4,0.05,16,32,48,3,exito
hamming,4,0.05,17,32,48,1,exito
hamming,4,0.05,18,32,48,1,exito
hamming,4,0.05,19,32,48,3,no_detectado
hamming,4,0.05,20,32,48,5,no_detectado
hamming,4,0.05,21,32,48,2,exito
hamming,4,0.05,22,32,48,1,exito
hamming,4,0.05,23,32,48,2,exito
hamming,4,0.05,24,32,48,2,exito
hamming,4,0.05,25,32,48,1,exito
hamming,4,0.05,26,32,48,2,exito
hamming,4,0.05,27,32,48,3,exito
hamming,4,0.05,28,32,48,7,no_detectado
hamming,4,0.05,29,32,48,3,no_detectado
hamming,4,0.05,30,32,48,2,exito
hamming,4,0.05,31,32,48,2,no_detectado
hamming,4,0.05,32,32,48,0,exito
hamming,4,0.05,33,32,48,1,exito
hamming,4,0.05,34,32,48,1,exito
hamming,4,0.05,35,32,48,2,exito
hamming,4,0.05,36,32,48,5,detectado
hamming,4,0.05,37,32,48,3,exito
hamming,4,0.05,38,32,48,0,exito
hamming,4,0.05,39,32,48,4,exito
hamming,4,0.05,40,32,48,3,no_detectado
hamming,4,0.05,41,32,48,2,exito
hamming,4,0.05,42,32,48,4,detectado
hamming,4,0.05,43,32,48,0,exito
hamming,4,0.05,44,32,48,2,exito
hamming,4,0.05,45,32,48,1,exito
hamming,4,0.05,46,32,48,4,detectado
hamming,4,0.05,47,32,48,4,exito
hamming,4,0.05,48,32,48,3,detectado
hamming,4,0.05,49,32,48,1,exito
hamming,4,0.05,50,32,48,2,exito
hamming,4,0.05,51,32,48,1,exito
hamming,4,0.05,52,32,48,1,exito
hamming,4,0.05,53,32,48,2,exito
hamming,4,0.05,54,32,48,2,exito
hamming,4,0.05,55,32,48,1,exito
hamming,4,0.05,56,32,48,1,exito
hamming,4,0.05,57,32,48,1,exito
hamming,4,0.05,58,32,48,1,exito
hamming,4,0.05,59,32,48,2,no_detectado
hamming,4,0.05,60,32,48,3,detectado
hamming,4,0.05,61,32,48,2,exito
hamming,4,0.05,62,32,48,1,exito
hamming,4,0.05,63,32,48,4,no_detectado
hamming,4,0.05,64,32,48,2,exito
hamming,4,0.05,65,32,48,3,exito
hamming,4,0.05,66,32,48,3,no_detectado
hamming,4,0.05,67,32,48,7,no_detectado
hamming,4,0.05,68,32,48,1,exito
hamming,4,0.05,69,32,48,1,exito
hamming,4,0.05,70,32,48,3,no_detectado
hamming,4,0.05,71,32,48,0,exito
hamming,4,0.05,72,32,48,2,exito
hamming,4,0.05,73,32,48,2,no_detectado
hamming,4,0.05,74,32,48,0,exito
hamming,4,0.05,75,32,48,2,exito
hamming,4,0.05,76,32,48,2,no_detectado
hamming,4,0.05,77,32,48,3,no_detectado
hamming,4,0.05,78,32,48,8,detectado
hamming,4,0.05,79,32,48,2,detectado
hamming,4,0.05,80,32,48,2,no_detectado
hamming,4,0.05,81,32,48,3,detectado
hamming,4,0.05,82,32,48,2,exito
hamming,4,0.05,83,32,48,0,exito
hamming,4,0.05,84,32,48,1,exito
hamming,4,0.05,85,32,48,3,exito
hamming,4,0.05,86,32,48,3,detectado
hamming,4,0.05,87,32,48,1,exito
hamming,4,0.05,88,32,48,4,no_detectado
hamming,4,0.05,89,32,48,4,no_detectado
hamming,4,0.05,90,32,48,2,exito
hamming,4,0.05,91,32,48,4,no_detectado
hamming,4,0.05,92,32,48,1,exito
hamming,4,0.05,93,32,48,4,detectado
hamming,4,0.05,94,32,48,5,no_detectado
hamming,4,0.05,95,32,48,2,exito
hamming,4,0.05,96,32,48,1,exito
hamming,4,0.05,97,32,48,2,exito
hamming,4,0.05,98,32,48,3,no_detectado
hamming,4,0.05,99,32,48,3,detectado
hamming,4,0.05,100,32,48,2,exito
hamming,4,0.05,101,32,48,5,detectado
hamming,4,0.05,102,32,48,2,exito
hamming,4,0.05,103,32,48,1,exito
hamming,4,0.05,104,32,48,5,no_detectado
hamming,4,0.05,105,32,48,2,exito
hamming,4,0.05,106,32,48,3,no_detectado
hamming,4,0.05,107,32,48,1,exito
hamming,4,0.05,108,32,48,2,exito
hamming,4,0.05,109,32,48,1,exito
hamming,4,0.05,110,32,48,6,no_detectado
hamming,4,0.05,111,32,48,6,no_detectado
hamming,4,0.05,112,32,48,3,exito
hamming,4,0.05,113,32,48,0,exito
hamming,4,0.05,114,32,48,2,detectado
hamming,4,0.05,115,32,48,2,exito
hamming,4,0.05,116,32,48,0,exito
hamming,4,0.05,117,32,48,4,no_detectado
hamming,4,0.05,118,32,48,0,exito
hamming,4,0.05,119,32,48,2,no_detectado
hamming,4,0.05,120,32,48,5,no_detectado
hamming,4,0.05,121,32,48,1,exito
hamming,4,0.05,122,32,48,1,exito
hamming,4,0.05,123,32,48,3,exito
hamming,4,0.05,124,32,48,3,no_detectado
hamming,4,0.05,125,32,48,3,exito
hamming,4,0.05,126,32,48,1,exito
hamming,4,0.05,127,32,48,0,exito
hamming,4,0.05,128,32,48,5,no_detectado
hamming,4,0.05,129,32,48,1,exito
hamming,4,0.05,130,32,48,1,exito
hamming,4,0.05,131,32,48,1,exito
hamming,4,0.05,132,32,48,2,exito
hamming,4,0.05,133,32,48,3,no_detectado
hamming,4,0.05,134,32,48,4,no_detectado
hamming,4,0.05,135,32,48,6,detectado
hamming,4,0.05,136,32,48,6,no_detectado
hamming,4,0.05,137,32,48,4,no_detectado
hamming,4,0.05,138,32,48,6,no_detectado
hamming,4,0.05,139,32,48,5,no_detectado
hamming,4,0.05,140,32,48,3,no_detectado
hamming,4,0.05,141,32,48,1,exito
hamming,4,0.05,142,32,48,3,no_detectado
hamming,4,0.05,143,32,48,1,exito
hamming,4,0.05,144,32,48,1,exito
hamming,4,0.05,145,32,48,1,exito
hamming,4,0.05,146,32,48,3,detectado
hamming,4,0.05,147,32,48,0,exito
hamming,4,0.05,148,32,48,2,exito
hamming,4,0.05,149,32,48,1,exito
hamming,4,0.05,150,32,48,2,exito
hamming,4,0.05,151,32,48,2,exito
hamming,4,0.05,152,32,48,0,exito
hamming,4,0.05,153,32,48,4,no_detectado
hamming,4,0.05,154,32,48,0,exito
hamming,4,0.05,155,32,48,0,exito
hamming,4,0.05,156,32,48,1,exito
hamming,4,0.05,157,32,48,2,exito
hamming,4,0.05,158,32,48,2,no_detectado
hamming,4,0.05,159,32,48,1,exito
hamming,4,0.05,160,32,48,3,exito
hamming,4,0.05,161,32,48,2,exito
hamming,4,0.05,162,32,48,4,no_detectado
hamming,4,0.05,163,32,48,0,exito
hamming,4,0.05,164,32,48,4,exito
hamming,4,0.05,165,32,48,3,detectado
hamming,4,0.05,166,32,48,1,exito
hamming,4,0.05,167,32,48,1,exito
hamming,4,0.05,168,32,48,3,no_detectado
hamming,4,0.05,169,32,48,1,exito
hamming,4,0.05,170,32,48,2,exito
hamming,4,0.05,171,32,48,3,exito
hamming,4,0.05,172,32,48,1,exito
hamming,4,0.05,173,32,48,3,exito
hamming,4,0.05,174,32,48,3,exito
hamming,4,0.05,175,32,48,4,no_detectado
hamming,4,0.05,176,32,48,3,detectado
hamming,4,0.05,177,32,48,2,exito
hamming,4,0.05,178,32,48,3,no_detectado
hamming,4,0.05,179,32,48,1,exito
hamming,4,0.05,180,32,48,0,exito
hamming,4,0.05,181,32,48,3,no_detectado
hamming,4,0.05,182,32,48,2,no_detectado
hamming,4,0.05,183,32,48,5,no_detectado
hamming,4,0.05,184,32,48,3,no_detectado
hamming,4,0.05,185,32,48,2,exito
hamming,4,0.05,186,32,48,5,no_detectado
hamming,4,0.05,187,32,48,2,exito
hamming,4,0.05,188,32,48,3,exito
hamming,4,0.05,189,32,48,2,no_detectado
hamming,4,0.05,190,32,48,3,detectado
hamming,4,0.05,191,32,48,4,no_detectado
hamming,4,0.05,192,32,48,2,exito
hamming,4,0.05,193,32,48,4,no_detectado
hamming,4,0.05,194,32,48,2,exito
hamming,4,0.05,195,32,48,4,exito
hamming,4,0.05,196,32,48,0,exito
hamming,4,0.05,197,32,48,0,exito
hamming,4,0.05,198,32,48,5,detectado
hamming,4,0.05,199,32,48,1,exito
hamming,4,0.1,0,32,48,4,no_detectado
hamming,4,0.1,1,32,48,5,detectado
hamming,4,0.1,2,32,48,4,exito
hamming,4,0.1,3,32,48,6,no_detectado
hamming,4,0.1,4,32,48,3,exito
hamming,4,0.1,5,32,48,3,no_detectado
hamming,4,0.1,6,32,48,2,exito
hamming,4,0.1,7,32,48,5,no_detectado
hamming,4,0.1,8,32,48,5,no_detectado
hamming,4,0.1,9,32,48,6,no_detectado
hamming,4,0.1,10,32,48,5,no_detectado
hamming,4,0.1,11,32,48,4,detectado
hamming,4,0.1,12,32,48,3,no_detectado
hamming,4,0.1,13,32,48,7,no_detectado
hamming,4,0.1,14,32,48,5,detectado
hamming,4,0.1,15,32,48,8,no_detectado
hamming,4,0.1,16,32,48,5,detectado
hamming,4,0.1,17,32,48,4,no_detectado
hamming,4,0.1,18,32,48,6,detectado
hamming,4,0.1,19,32,48,5,no_detectado
hamming,4,0.1,20,32,48,7,no_detectado
hamming,4,0.1,21,32,48,3,detectado
hamming,4,0.1,22,32,48,5,no_detectado
hamming,4,0.1,23,32,48,7,no_detectado
hamming,4,0.1,24,32,48,8,detectado
hamming,4,0.1,25,32,48,5,detectado
hamming,4,0.1,26,32,48,3,no_detectado
hamming,4,0.1,27,32,48,3,exito
hamming,4,0.1,28,32,48,4,no_detectado
hamming,4,0.1,29,32,48,4,no_detectado
hamming,4,0.1,30,32,48,6,detectado
hamming,4,0.1,31,32,48,7,no_detectado
hamming,4,0.1,32,32,48,6,detectado
hamming,4,0.1,33,32,48,6,no_detectado
hamming,4,0.1,34,32,48,5,detectado
hamming,4,0.1,35,32,48,8,no_detectado
hamming,4,0.1,36,32,48,5,detectado
hamming,4,0.1,37,32,48,3,no_detectado
hamming,4,0.1,38,32,48,2,exito
hamming,4,0.1,39,32,48,4,detectado
hamming,4,0.1,40,32,48,6,detectado
hamming,4,0.1,41,32,48,7,detectado
hamming,4,0.1,42,32,48,6,detectado
hamming,4,0.1,43,32,48,5,no_detectado
hamming,4,0.1,44,32,48,8,no_detectado
hamming,4,0.1,45,32,48,6,no_detectado
hamming,4,0.1,46,32,48,4,no_detectado
hamming,4,0.1,47,32,48,5,no_detectado
hamming,4,0.1,48,32,48,2,exito
hamming,4,0.1,49,32,48,7,no_detectado
hamming,4,0.1,50,32,48,5,no_detectado
hamming,4,0.1,51,32,48,7,no_detectado
hamming,4,0.1,52,32,48,6,no_detectado
hamming,4,0.1,53,32,48,7,no_detectado
hamming,4,0.1,54,32,48,3,no_detectado
hamming,4,0.1,55,32,48,6,no_detectado
hamming,4,0.1,56,32,48,6,no_detectado
hamming,4,0.1,57,32,48,3,detectado
hamming,4,0.1,58,32,48,6,no_detectado
hamming,4,0.1,59,32,48,3,no_detectado
hamming,4,0.1,60,32,48,3,no_detectado
hamming,4,0.1,61,32,48,7,detectado
hamming,4,0.1,62,32,48,4,no_detectado
hamming,4,0.1,63,32,48,5,no_detectado
hamming,4,0.1,64,32,48,3,detectado
hamming,4,0.1,65,32,48,1,exito
hamming,4,0.1,66,32,48,3,no_detectado
hamming,4,0.1,67,32,48,2,exito
hamming,4,0.1,68,32,48,3,no_detectado
hamming,4,0.1,69,32,48,4,no_detectado
hamming,4,0.1,70,32,48,5,no_detectado
hamming,4,0.1,71,32,48,1,exito
hamming,4,0.1,72,32,48,5,no_detectado
hamming,4,0.1,73,32,48,6,no_detectado
hamming,4,0.1,74,32,48,4,no_detectado
hamming,4,0.1,75,32,48,6,no_detectado
hamming,4,0.1,76,32,48,7,detectado
hamming,4,0.1,77,32,48,6,no_detectado
hamming,4,0.1,78,32,48,5,no_detectado
hamming,4,0.1,79,32,48,4,detectado
hamming,4,0.1,80,32,48,4,exito
hamming,4,0.1,81,32,48,6,no_detectado
hamming,4,0.1,82,32,48,4,no_detectado
hamming,4,0.1,83,32,48,8,no_detectado
hamming,4,0.1,84,32,48,5,no_detectado
hamming,4,0.1,85,32,48,7,no_detectado
hamming,4,0.1,86,32,48,7,detectado
hamming,4,0.1,87,32,48,2,no_detectado
hamming,4,0.1,88,32,48,5,no_detectado
hamming,4,0.1,89,32,48,3,exito
hamming,4,0.1,90,32,48,8,detectado
hamming,4,0.1,91,32,48,2,exito
hamming,4,0.1,92,32,48,3,exito
hamming,4,0.1,93,32,48,5,no_detectado
hamming,4,0.1,94,32,48,9,detectado
